Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Spd of Max Gust (km/h)
2017-01-01,2.2,-2.3,-0.1,18.1,0.0,0.0,0.0,0.0,3.0,41
2017-01-02,1.4,-6.0,-2.3,20.3,0.0,0.0,0.0,0.0,2.0,<31
2017-01-03,0.4,-7.8,-3.7,21.7,0.0,0.0,0.0,0.0,1.0,<31
2017-01-04,2.2,-8.4,-3.1,21.1,0.0,0.0,0.0,0.0,1.0,32
2017-01-05,0.7,-6.6,-3.0,21.0,0.0,0.0,0.0,0.0,1.0,<31
2017-01-06,2.5,-1.3,0.6,17.4,0.0,0.0,0.0,0.0,1.0,33
2017-01-07,1.9,-4.1,-1.1,19.1,0.0,0.0,0.0,0.0,,<31
2017-01-08,3.7,0.3,2.0,16.0,0.0,11.0,0.0,11.0,1.0,<31
2017-01-09,5.2,1.5,3.4,14.6,0.0,2.6,0.0,2.6,0.0,59
2017-01-10,3.6,-4.5,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,32
2017-01-11,1.8,-6.7,-2.5,20.5,0.0,0.0,0.0,0.0,,<31
2017-01-12,0.5,-7.6,-3.6,21.6,0.0,0.0,0.0,0.0,,<31
2017-01-13,0.8,-7.1,-3.2,21.2,0.0,0.0,0.0,0.0,,<31
2017-01-14,3.2,-7.1,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,<31
2017-01-15,4.2,-2.6,0.8,17.2,0.0,0.0,0.0,0.0,,<31
2017-01-16,6.0,0.2,3.1,14.9,0.0,4.4,0.0,4.4,,<31
2017-01-17,9.0,4.7,6.9,11.1,0.0,28.4,0.0,28.4,,56
2017-01-18,11.4,7.9,9.7,8.3,0.0,26.0,0.0,26.0,,54
2017-01-19,8.7,5.6,7.2,10.8,0.0,20.8,0.0,20.8,,37
2017-01-20,7.3,1.6,4.5,13.5,0.0,0.4,0.0,0.4,,<31
2017-01-21,10.5,4.2,7.4,10.6,0.0,1.6,0.0,1.6,,<31
2017-01-22,7.4,2.0,4.7,13.3,0.0,2.8,0.0,2.8,,<31
2017-01-23,6.9,-1.7,2.6,15.4,0.0,0.0,0.0,0.0,,<31
2017-01-24,4.6,-1.8,1.4,16.6,0.0,0.0,0.0,0.0,0.0,<31
2017-01-25,5.8,2.1,4.0,14.0,0.0,0.0,0.0,0.0,,<31
2017-01-26,7.1,-0.7,3.2,14.8,0.0,0.0,0.0,0.0,,<31
2017-01-27,8.9,2.2,5.6,12.4,0.0,0.0,0.0,0.0,,<31
2017-01-28,9.8,0.1,5.0,13.0,0.0,0.0,0.0,0.0,,<31
2017-01-29,8.6,2.0,5.3,12.7,0.0,0.8,0.0,0.8,0.0,44
2017-01-30,5.8,1.9,3.9,14.1,0.0,0.0,0.0,0.0,,46
2017-01-31,6.8,-1.3,2.8,15.2,0.0,0.0,0.0,0.0,,37
2017-02-01,7.4,-4.9,1.3,16.7,0.0,,,0.0,,
2017-02-02,5.8,-5.8,0.0,18.0,0.0,0.0,0.0,0.0,,<31
2017-02-03,0.9,-2.4,-0.8,18.8,0.0,0.0,12.0,15.2,5.0,<31
2017-02-04,0.9,0.0,0.5,17.5,0.0,3.6,10.6,24.0,13.0,32
2017-02-05,0.9,-1.7,-0.4,18.4,0.0,0.0,1.4,1.6,14.0,33
2017-02-06,-0.1,-3.4,-1.8,19.8,0.0,0.0,7.0,6.6,15.0,<31
2017-02-07,1.6,-6.0,-2.2,20.2,0.0,0.0,0.0,0.0,20.0,37
2017-02-08,-0.8,-7.2,-4.0,22.0,0.0,0.0,4.2,5.6,18.0,<31
2017-02-09,7.2,-0.9,3.2,14.8,0.0,19.8,0.2,20.0,19.0,33
2017-02-10,7.9,1.3,4.6,13.4,0.0,2.8,0.0,2.8,8.0,67
2017-02-11,6.9,-0.5,3.2,14.8,0.0,0.0,0.0,0.0,5.0,<31
2017-02-12,6.5,0.5,3.5,14.5,0.0,0.0,0.0,0.0,2.0,<31
2017-02-13,7.7,-1.6,3.1,14.9,0.0,0.0,0.0,0.0,1.0,<31
2017-02-14,11.2,0.1,5.7,12.3,0.0,7.4,0.0,7.4,,43
2017-02-15,12.2,7.5,9.9,8.1,0.0,26.8,0.0,26.8,,46
2017-02-16,12.7,4.8,8.8,9.2,0.0,1.6,0.0,1.6,,54
2017-02-17,10.7,4.5,7.6,10.4,0.0,0.8,0.0,0.8,,<31
2017-02-18,6.3,4.8,5.6,12.4,0.0,1.2,0.0,1.2,,33
2017-02-19,8.2,4.7,6.5,11.5,0.0,7.0,0.0,7.0,,50
2017-02-20,8.7,4.0,6.4,11.6,0.0,1.0,0.0,1.0,,44
2017-02-21,7.4,1.5,4.5,13.5,0.0,1.2,0.6,1.8,,44
2017-02-22,6.9,0.2,3.6,14.4,0.0,0.0,0.0,0.0,,<31
2017-02-23,6.0,-0.7,2.7,15.3,0.0,0.0,0.0,0.0,,<31
2017-02-24,8.1,0.8,4.5,13.5,0.0,0.0,0.0,0.0,,33
2017-02-25,5.6,-3.4,1.1,16.9,0.0,0.4,0.0,0.4,,<31
2017-02-26,6.6,0.5,3.6,14.4,0.0,4.0,0.0,4.0,,46
2017-02-27,3.5,-1.8,0.9,17.1,0.0,0.0,0.0,0.0,0.0,<31
2017-02-28,5.7,-1.7,2.0,16.0,0.0,0.4,0.6,1.0,1.0,37
2017-03-01,7.9,3.1,5.5,12.5,0.0,0.8,0.0,0.8,,39
2017-03-02,7.5,4.4,6.0,12.0,0.0,4.4,0.0,4.4,,39
2017-03-03,7.5,5.0,6.3,11.7,0.0,7.4,0.0,7.4,,54
2017-03-04,6.7,0.9,3.8,14.2,0.0,0.0,0.0,0.0,,32
2017-03-05,4.5,0.0,2.3,15.7,0.0,4.8,3.0,8.6,1.0,<31
2017-03-06,6.2,0.4,3.3,14.7,0.0,1.0,0.0,1.0,,37
2017-03-07,4.6,0.7,2.7,15.3,0.0,7.6,2.6,10.4,0.0,48
2017-03-08,7.0,0.9,4.0,14.0,0.0,2.2,0.0,2.2,0.0,52
2017-03-09,4.6,1.2,2.9,15.1,0.0,8.2,0.0,8.2,,33
2017-03-10,8.8,3.5,6.2,11.8,0.0,4.0,0.0,4.0,,<31
2017-03-11,9.3,4.3,6.8,11.2,0.0,9.4,0.0,9.4,,39
2017-03-12,9.7,6.6,8.2,9.8,0.0,4.2,0.0,4.2,,35
2017-03-13,10.3,7.0,8.7,9.3,0.0,10.8,0.0,10.8,,35
2017-03-14,14.4,7.6,11.0,7.0,0.0,9.8,0.0,9.8,,43
2017-03-15,10.9,7.3,9.1,8.9,0.0,4.2,0.0,4.2,,33
2017-03-16,9.5,4.7,7.1,10.9,0.0,2.0,0.0,2.0,,41
2017-03-17,9.1,3.0,6.1,11.9,0.0,10.2,0.0,10.2,,41
2017-03-18,8.3,4.7,6.5,11.5,0.0,10.2,0.0,10.2,,48
2017-03-19,9.2,1.3,5.3,12.7,0.0,0.0,0.0,0.0,,32
2017-03-20,8.7,-1.4,3.7,14.3,0.0,0.0,0.0,0.0,,35
2017-03-21,11.7,6.1,8.9,9.1,0.0,5.8,0.0,5.8,,39
2017-03-22,12.5,6.0,9.3,8.7,0.0,2.6,0.0,2.6,,52
2017-03-23,12.3,4.1,8.2,9.8,0.0,4.6,0.0,4.6,,50
2017-03-24,10.8,5.6,8.2,9.8,0.0,6.6,0.0,6.6,,35
2017-03-25,10.9,6.3,8.6,9.4,0.0,1.0,0.0,1.0,,39
2017-03-26,9.9,5.6,7.8,10.2,0.0,15.0,0.0,15.0,,39
2017-03-27,12.1,5.9,9.0,9.0,0.0,7.2,0.0,7.2,,39
2017-03-28,8.9,7.1,8.0,10.0,0.0,29.6,0.0,29.6,,48
2017-03-29,13.5,5.8,9.7,8.3,0.0,24.8,0.0,24.8,,56
2017-03-30,11.8,6.1,9.0,9.0,0.0,0.2,0.0,0.2,,<31
2017-03-31,11.7,4.0,7.9,10.1,0.0,0.8,0.0,0.8,,<31
2017-04-01,10.8,6.4,8.6,9.4,0.0,11.2,0.0,11.2,,41
2017-04-02,10.6,5.7,8.2,9.8,0.0,0.0,0.0,0.0,,52
2017-04-03,10.3,1.7,6.0,12.0,0.0,0.0,0.0,0.0,,<31
2017-04-04,13.8,4.7,9.3,8.7,0.0,7.2,0.0,7.2,,57
2017-04-05,11.1,8.2,9.7,8.3,0.0,13.4,0.0,13.4,,41
2017-04-06,13.3,7.2,10.3,7.7,0.0,5.2,0.0,5.2,,43
2017-04-07,12.6,6.0,9.3,8.7,0.0,11.4,0.0,11.4,,78
2017-04-08,8.5,5.7,7.1,10.9,0.0,9.8,0.0,9.8,,39
2017-04-09,12.9,2.8,7.9,10.1,0.0,0.0,0.0,0.0,,43
2017-04-10,10.9,6.4,8.7,9.3,0.0,5.0,0.0,5.0,,50
2017-04-11,10.7,4.3,7.5,10.5,0.0,0.0,0.0,0.0,,41
2017-04-12,13.0,7.5,10.3,7.7,0.0,12.0,0.0,12.0,,46
2017-04-13,12.3,6.4,9.4,8.6,0.0,17.4,0.0,17.4,,41
2017-04-14,12.6,6.0,9.3,8.7,0.0,3.2,0.0,3.2,,35
2017-04-15,12.9,6.5,9.7,8.3,0.0,2.0,0.0,2.0,,35
2017-04-16,12.8,3.0,7.9,10.1,0.0,0.0,0.0,0.0,,39
2017-04-17,14.0,8.6,11.3,6.7,0.0,5.4,0.0,5.4,,33
2017-04-18,14.3,9.1,11.7,6.3,0.0,5.2,0.0,5.2,,32
2017-04-19,12.8,7.5,10.2,7.8,0.0,0.8,0.0,0.8,,48
2017-04-20,13.2,8.5,10.9,7.1,0.0,3.6,0.0,3.6,,33
2017-04-21,14.1,6.5,10.3,7.7,0.0,0.0,0.0,0.0,,32
2017-04-22,13.8,7.3,10.6,7.4,0.0,5.8,0.0,5.8,,46
2017-04-23,,8.6,,,,,,,,
2017-04-24,13.1,7.4,10.3,7.7,0.0,5.0,0.0,5.0,,32
2017-04-25,13.8,8.4,11.1,6.9,0.0,1.4,0.0,1.4,,44
2017-04-26,14.9,8.0,11.5,6.5,0.0,2.8,0.0,2.8,,48
2017-04-27,12.5,8.4,10.5,7.5,0.0,0.0,0.0,0.0,,46
2017-04-28,13.9,5.3,9.6,8.4,0.0,0.0,0.0,0.0,,32
2017-04-29,10.2,7.7,9.0,9.0,0.0,6.2,0.0,6.2,,35
2017-04-30,13.9,5.9,9.9,8.1,0.0,0.0,0.0,0.0,,35
2017-05-01,11.4,6.5,9.0,9.0,0.0,1.4,0.0,1.4,,<31
2017-05-02,14.4,3.8,9.1,8.9,0.0,0.6,0.0,0.6,,<31
2017-05-03,15.4,11.0,13.2,4.8,0.0,28.2,0.0,28.2,,<31
2017-05-04,19.6,9.3,14.5,3.5,0.0,0.2,0.0,0.2,,<31
2017-05-05,16.4,9.8,13.1,4.9,0.0,0.8,0.0,0.8,0.0,44
2017-05-06,13.2,8.4,10.8,7.2,0.0,0.0,0.0,0.0,0.0,41
2017-05-07,13.3,4.4,8.9,9.1,0.0,0.0,0.0,0.0,0.0,39
2017-05-08,14.9,8.7,11.8,6.2,0.0,0.0,0.0,0.0,,35
2017-05-09,15.2,5.7,10.5,7.5,0.0,0.0,0.0,0.0,,35
2017-05-10,17.4,9.9,13.7,4.3,0.0,0.2,0.0,0.2,,33
2017-05-11,13.6,9.1,11.4,6.6,0.0,19.8,0.0,19.8,,39
2017-05-12,13.8,7.2,10.5,7.5,0.0,6.6,0.0,6.6,,35
2017-05-13,13.8,5.9,9.9,8.1,0.0,0.2,0.0,0.2,,37
2017-05-14,13.9,8.2,11.1,6.9,0.0,2.8,0.0,2.8,,<31
2017-05-15,10.9,6.6,8.8,9.2,0.0,17.2,0.0,17.2,,37
2017-05-16,13.2,5.9,9.6,8.4,0.0,14.8,0.0,14.8,,39
2017-05-17,15.8,9.3,12.6,5.4,0.0,0.0,0.0,0.0,,<31
2017-05-18,16.6,11.1,13.9,4.1,0.0,0.0,0.0,0.0,,<31
2017-05-19,17.8,10.6,14.2,3.8,0.0,0.0,0.0,0.0,,<31
2017-05-20,18.7,7.8,13.3,4.7,0.0,0.0,0.0,0.0,,<31
2017-05-21,19.8,8.4,14.1,3.9,0.0,0.0,0.0,0.0,,33
2017-05-22,21.7,9.9,15.8,2.2,0.0,0.0,0.0,0.0,,<31
2017-05-23,22.4,10.0,16.2,1.8,0.0,0.0,0.0,0.0,,78
2017-05-24,17.0,9.8,13.4,4.6,0.0,0.0,0.0,0.0,,87
2017-05-25,17.6,7.8,12.7,5.3,0.0,0.0,0.0,0.0,,32
2017-05-26,20.4,8.6,14.5,3.5,0.0,0.0,0.0,0.0,,<31
2017-05-27,22.2,9.7,16.0,2.0,0.0,0.0,0.0,0.0,,<31
2017-05-28,25.9,10.9,18.4,0.0,0.4,0.0,0.0,0.0,,<31
2017-05-29,22.9,12.3,17.6,0.4,0.0,0.0,0.0,0.0,,33
2017-05-30,15.7,11.8,13.8,4.2,0.0,8.2,0.0,8.2,,48
2017-05-31,18.2,11.3,14.8,3.2,0.0,1.2,0.0,1.2,,32
2017-06-01,18.1,12.5,15.3,2.7,0.0,1.2,0.0,1.2,,<31
2017-06-02,19.3,12.2,15.8,2.2,0.0,1.2,0.0,1.2,,35
2017-06-03,17.9,11.6,14.8,3.2,0.0,0.0,0.0,0.0,,37
2017-06-04,18.1,9.4,13.8,4.2,0.0,0.0,0.0,0.0,,35
2017-06-05,18.8,8.3,13.6,4.4,0.0,0.0,0.0,0.0,,<31
2017-06-06,24.0,11.5,17.8,0.2,0.0,0.0,0.0,0.0,,<31
2017-06-07,22.8,13.7,18.3,0.0,0.3,0.0,0.0,0.0,,<31
2017-06-08,17.4,11.8,14.6,3.4,0.0,24.4,0.0,24.4,,48
2017-06-09,17.5,8.6,13.1,4.9,0.0,0.0,0.0,0.0,,32
2017-06-10,17.4,10.0,13.7,4.3,0.0,0.0,0.0,0.0,,<31
2017-06-11,18.8,9.3,14.1,3.9,0.0,0.0,0.0,0.0,,<31
2017-06-12,20.2,13.5,16.9,1.1,0.0,0.0,0.0,0.0,,39
2017-06-13,16.9,11.1,14.0,4.0,0.0,0.0,0.0,0.0,,33
2017-06-14,16.6,9.7,13.2,4.8,0.0,0.0,0.0,0.0,,<31
2017-06-15,14.6,11.5,13.1,4.9,0.0,15.2,0.0,15.2,,46
2017-06-16,20.1,11.3,15.7,2.3,0.0,0.0,0.0,0.0,,39
2017-06-17,17.2,11.1,14.2,3.8,0.0,0.4,0.0,0.4,,<31
2017-06-18,15.8,11.6,13.7,4.3,0.0,3.8,0.0,3.8,,<31
2017-06-19,18.6,11.8,15.2,2.8,0.0,0.0,0.0,0.0,,33
2017-06-20,19.9,13.2,16.6,1.4,0.0,0.2,0.0,0.2,,48
2017-06-21,18.1,12.0,15.1,2.9,0.0,0.0,0.0,0.0,,44
2017-06-22,19.5,10.1,14.8,3.2,0.0,0.0,0.0,0.0,,32
2017-06-23,21.1,11.0,16.1,1.9,0.0,0.0,0.0,0.0,,35
2017-06-24,25.2,11.3,18.3,0.0,0.3,0.0,0.0,0.0,,<31
2017-06-25,26.2,13.1,19.7,0.0,1.7,0.0,0.0,0.0,,<31
2017-06-26,22.5,15.0,18.8,0.0,0.8,0.0,0.0,0.0,,<31
2017-06-27,20.0,12.4,16.2,1.8,0.0,0.0,0.0,0.0,,33
2017-06-28,20.1,12.8,16.5,1.5,0.0,0.0,0.0,0.0,,35
2017-06-29,21.6,12.2,16.9,1.1,0.0,0.0,0.0,0.0,,<31
2017-06-30,24.1,13.1,18.6,0.0,0.6,0.0,0.0,0.0,,<31
2017-07-01,21.5,13.2,17.4,0.6,0.0,0.0,0.0,0.0,,46
2017-07-02,23.9,12.8,18.4,0.0,0.4,0.0,0.0,0.0,,33
2017-07-03,19.9,14.1,17.0,1.0,0.0,0.0,0.0,0.0,,35
2017-07-04,20.8,12.2,16.5,1.5,0.0,0.0,0.0,0.0,,<31
2017-07-05,24.1,12.1,18.1,0.0,0.1,0.0,0.0,0.0,,<31
2017-07-06,24.4,13.8,19.1,0.0,1.1,0.0,0.0,0.0,,<31
2017-07-07,22.6,14.2,18.4,0.0,0.4,0.0,0.0,0.0,,50
2017-07-08,22.9,11.8,17.4,0.6,0.0,0.0,0.0,0.0,,<31
2017-07-09,24.0,15.0,19.5,0.0,1.5,0.0,0.0,0.0,,39
2017-07-10,20.8,15.6,18.2,0.0,0.2,0.0,0.0,0.0,,46
2017-07-11,21.9,12.2,17.1,0.9,0.0,0.0,0.0,0.0,,41
2017-07-12,23.6,13.3,18.5,0.0,0.5,0.0,0.0,0.0,,32
2017-07-13,22.9,14.9,18.9,0.0,0.9,0.0,0.0,0.0,,<31
2017-07-14,22.7,12.6,17.7,0.3,0.0,0.0,0.0,0.0,,41
2017-07-15,23.9,13.3,18.6,0.0,0.6,0.0,0.0,0.0,,43
2017-07-16,20.5,15.5,18.0,0.0,0.0,0.0,0.0,0.0,,37
2017-07-17,22.7,10.4,16.6,1.4,0.0,0.0,0.0,0.0,,35
2017-07-18,22.8,12.7,17.8,0.2,0.0,0.0,0.0,0.0,,32
2017-07-19,23.9,13.7,18.8,0.0,0.8,0.0,0.0,0.0,,41
2017-07-20,23.6,15.6,19.6,0.0,1.6,0.2,0.0,0.2,,35
2017-07-21,20.3,14.2,17.3,0.7,0.0,0.2,0.0,0.2,,<31
2017-07-22,21.9,15.4,18.7,0.0,0.7,1.4,0.0,1.4,,<31
2017-07-23,22.3,15.6,19.0,0.0,1.0,0.0,0.0,0.0,,44
2017-07-24,22.1,15.7,18.9,0.0,0.9,0.0,0.0,0.0,,39
2017-07-25,23.8,15.2,19.5,0.0,1.5,0.0,0.0,0.0,,32
2017-07-26,25.4,13.6,19.5,0.0,1.5,0.0,0.0,0.0,,<31
2017-07-27,23.4,13.4,18.4,0.0,0.4,0.0,0.0,0.0,,41
2017-07-28,22.5,11.5,17.0,1.0,0.0,0.0,0.0,0.0,0.0,33
2017-07-29,25.7,12.8,19.3,0.0,1.3,0.0,0.0,0.0,0.0,39
2017-07-30,24.1,14.9,19.5,0.0,1.5,0.0,0.0,0.0,0.0,35
2017-07-31,23.8,13.6,18.7,0.0,0.7,0.0,0.0,0.0,,33
2017-08-01,22.5,17.2,19.9,0.0,1.9,0.0,0.0,0.0,,37
2017-08-02,22.5,17.2,19.9,0.0,1.9,0.0,0.0,0.0,,41
2017-08-03,24.1,16.9,20.5,0.0,2.5,0.0,0.0,0.0,,35
2017-08-04,21.5,15.1,18.3,0.0,0.3,0.0,0.0,0.0,,32
2017-08-05,23.9,15.0,19.5,0.0,1.5,0.0,0.0,0.0,,<31
2017-08-06,23.6,13.1,18.4,0.0,0.4,0.0,0.0,0.0,,<31
2017-08-07,23.1,14.3,18.7,0.0,0.7,0.0,0.0,0.0,,<31
2017-08-08,23.7,15.0,19.4,0.0,1.4,0.0,0.0,0.0,,<31
2017-08-09,24.4,14.9,19.7,0.0,1.7,0.0,0.0,0.0,,<31
2017-08-10,26.1,15.9,21.0,0.0,3.0,0.0,0.0,0.0,,<31
2017-08-11,24.8,15.4,20.1,0.0,2.1,0.0,0.0,0.0,,<31
2017-08-12,21.6,14.0,17.8,0.2,0.0,0.2,0.0,0.2,,44
2017-08-13,20.6,15.1,17.9,0.1,0.0,4.8,0.0,4.8,,<31
2017-08-14,20.1,13.4,16.8,1.2,0.0,0.0,0.0,0.0,,<31
2017-08-15,21.5,13.2,17.4,0.6,0.0,0.0,0.0,0.0,,<31
2017-08-16,23.7,13.6,18.7,0.0,0.7,0.0,0.0,0.0,,32
2017-08-17,23.9,13.9,18.9,0.0,0.9,0.0,0.0,0.0,,33
2017-08-18,23.3,13.6,18.5,0.0,0.5,0.0,0.0,0.0,,35
2017-08-19,20.4,13.9,17.2,0.8,0.0,0.0,0.0,0.0,,48
2017-08-20,22.1,13.4,17.8,0.2,0.0,0.0,0.0,0.0,,33
2017-08-21,22.1,12.6,17.4,0.6,0.0,0.0,0.0,0.0,,<31
2017-08-22,28.3,13.8,21.1,0.0,3.1,0.0,0.0,0.0,,35
2017-08-23,24.5,14.8,19.7,0.0,1.7,0.0,0.0,0.0,,41
2017-08-24,21.4,13.3,17.4,0.6,0.0,0.0,0.0,0.0,,43
2017-08-25,21.2,12.3,16.8,1.2,0.0,0.0,0.0,0.0,,32
2017-08-26,23.6,10.9,17.3,0.7,0.0,0.0,0.0,0.0,,<31
2017-08-27,24.5,13.0,18.8,0.0,0.8,0.0,0.0,0.0,,33
2017-08-28,24.3,15.4,19.9,0.0,1.9,0.0,0.0,0.0,,33
2017-08-29,29.5,15.4,22.5,0.0,4.5,0.0,0.0,0.0,,37
2017-08-30,22.7,15.3,19.0,0.0,1.0,0.0,0.0,0.0,,39
2017-08-31,22.1,12.8,17.5,0.5,0.0,0.0,0.0,0.0,,<31
2017-09-01,23.2,13.2,18.2,0.0,0.2,0.0,0.0,0.0,,<31
2017-09-02,26.3,12.4,19.4,0.0,1.4,0.0,0.0,0.0,,<31
2017-09-03,26.0,16.1,21.1,0.0,3.1,0.0,0.0,0.0,,<31
2017-09-04,25.7,15.4,20.6,0.0,2.6,0.0,0.0,0.0,,33
2017-09-05,26.4,17.8,22.1,0.0,4.1,0.0,0.0,0.0,,<31
2017-09-06,26.6,17.7,22.2,0.0,4.2,0.0,0.0,0.0,,<31
2017-09-07,22.9,16.1,19.5,0.0,1.5,0.0,0.0,0.0,,35
2017-09-08,19.6,16.6,18.1,0.0,0.1,3.4,0.0,3.4,,<31
2017-09-09,17.1,13.1,15.1,2.9,0.0,5.4,0.0,5.4,,32
2017-09-10,20.8,12.2,16.5,1.5,0.0,0.0,0.0,0.0,,33
2017-09-11,23.4,12.2,17.8,0.2,0.0,0.0,0.0,0.0,,<31
2017-09-12,19.2,15.6,17.4,0.6,0.0,0.0,0.0,0.0,,41
2017-09-13,18.8,11.9,15.4,2.6,0.0,0.0,0.0,0.0,,48
2017-09-14,19.7,8.7,14.2,3.8,0.0,0.0,0.0,0.0,,39
2017-09-15,21.1,7.6,14.4,3.6,0.0,0.0,0.0,0.0,,<31
2017-09-16,21.5,10.8,16.2,1.8,0.0,0.0,0.0,0.0,,<31
2017-09-17,16.3,11.2,13.8,4.2,0.0,2.4,0.0,2.4,,57
2017-09-18,17.2,9.6,13.4,4.6,0.0,2.5,0.0,2.5,,37
2017-09-19,14.8,9.6,12.2,5.8,0.0,5.2,0.0,5.2,,33
2017-09-20,15.2,8.4,11.8,6.2,0.0,1.2,0.0,1.2,,39
2017-09-21,16.1,8.9,12.5,5.5,0.0,0.0,0.0,0.0,,<31
2017-09-22,17.2,6.8,12.0,6.0,0.0,0.0,0.0,0.0,,<31
2017-09-23,18.6,10.1,14.4,3.6,0.0,0.0,0.0,0.0,,32
2017-09-24,18.7,9.4,14.1,3.9,0.0,0.0,0.0,0.0,,<31
2017-09-25,17.8,11.7,14.8,3.2,0.0,1.4,0.0,1.4,,<31
2017-09-26,19.0,10.5,14.8,3.2,0.0,0.0,0.0,0.0,,<31
2017-09-27,19.0,8.8,13.9,4.1,0.0,0.0,0.0,0.0,,<31
2017-09-28,22.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,,<31
2017-09-29,18.0,11.7,14.9,3.1,0.0,3.6,0.0,3.6,,39
2017-09-30,15.4,10.3,12.9,5.1,0.0,4.3,0.0,4.3,,<31
2017-10-01,15.6,7.4,11.5,6.5,0.0,0.0,0.0,0.0,,37
2017-10-02,16.2,6.5,11.4,6.6,0.0,0.0,0.0,0.0,,33
2017-10-03,16.8,4.1,10.5,7.5,0.0,0.0,0.0,0.0,,<31
2017-10-04,16.0,4.0,10.0,8.0,0.0,0.0,0.0,0.0,,<31
2017-10-05,16.6,5.1,10.9,7.1,0.0,0.0,0.0,0.0,,<31
2017-10-06,15.0,6.0,10.5,7.5,0.0,1.2,0.0,1.2,,57
2017-10-07,15.2,9.8,12.5,5.5,0.0,0.0,0.0,0.0,,61
2017-10-08,14.2,3.9,9.1,8.9,0.0,0.0,0.0,0.0,,39
2017-10-09,15.2,5.5,10.4,7.6,0.0,0.0,0.0,0.0,,<31
2017-10-10,12.3,6.5,9.4,8.6,0.0,3.1,0.0,3.1,,39
2017-10-11,13.4,6.6,10.0,8.0,0.0,2.2,0.0,2.2,,<31
2017-10-12,9.6,6.1,7.9,10.1,0.0,31.4,0.0,31.4,,35
2017-10-13,11.4,4.6,8.0,10.0,0.0,1.0,0.0,1.0,,41
2017-10-14,10.4,5.2,7.8,10.2,0.0,0.2,0.0,0.2,,37
2017-10-15,13.6,8.7,11.2,6.8,0.0,0.0,0.0,0.0,,<31
2017-10-16,11.9,10.2,11.1,6.9,0.0,8.2,0.0,8.2,,33
2017-10-17,14.1,8.4,11.3,6.7,0.0,2.2,0.0,2.2,,65
2017-10-18,12.5,7.7,10.1,7.9,0.0,33.4,0.0,33.4,,50
2017-10-19,12.2,9.1,10.7,7.3,0.0,10.0,0.0,10.0,,39
2017-10-20,12.6,6.2,9.4,8.6,0.0,9.4,0.0,9.4,,39
2017-10-21,9.6,7.0,8.3,9.7,0.0,8.2,0.0,8.2,,44
2017-10-22,16.1,8.2,12.2,5.8,0.0,3.8,0.0,3.8,,41
2017-10-23,14.5,6.0,10.3,7.7,0.0,0.0,0.0,0.0,,<31
2017-10-24,13.2,5.6,9.4,8.6,0.0,0.0,0.0,0.0,,<31
2017-10-25,,6.9,,,,,,,,
2017-10-26,12.6,7.4,10.0,8.0,0.0,0.0,0.0,0.0,,37
2017-10-27,13.1,4.4,8.8,9.2,0.0,0.0,0.0,0.0,,<31
2017-10-28,14.0,4.2,9.1,8.9,0.0,0.0,0.0,0.0,,<31
2017-10-29,13.6,3.8,8.7,9.3,0.0,0.0,0.0,0.0,,<31
2017-10-30,13.2,0.6,6.9,11.1,0.0,0.0,0.0,0.0,,<31
2017-10-31,10.5,1.2,5.9,12.1,0.0,0.0,0.0,0.0,,<31
2017-11-01,12.2,2.4,7.3,10.7,0.0,0.0,0.0,0.0,,39
2017-11-02,8.8,2.4,5.6,12.4,0.0,20.8,0.0,20.8,,46
2017-11-03,4.3,-1.3,1.5,16.5,0.0,0.4,0.0,0.4,,37
2017-11-04,2.1,-2.1,0.0,18.0,0.0,0.0,0.0,0.0,,<31
2017-11-05,6.7,-0.4,3.2,14.8,0.0,0.0,0.0,0.0,,<31
2017-11-06,6.5,-4.3,1.1,16.9,0.0,0.0,0.0,0.0,,<31
2017-11-07,,-0.6,,,,,,,,
2017-11-08,,2.0,,,,0.0,0.0,0.0,,<31
2017-11-09,9.4,6.0,7.7,10.3,0.0,3.6,0.0,3.6,,35
2017-11-10,10.0,7.1,8.6,9.4,0.0,,,2.2,,
2017-11-11,9.2,5.7,7.5,10.5,0.0,7.2,0.0,7.2,,35
2017-11-12,9.5,8.1,8.8,9.2,0.0,14.0,0.0,14.0,,35
2017-11-13,10.9,8.1,9.5,8.5,0.0,8.2,0.0,8.2,,69
2017-11-14,10.3,7.0,8.7,9.3,0.0,5.2,0.0,5.2,,61
2017-11-15,10.8,6.7,8.8,9.2,0.0,12.4,0.0,12.4,,69
2017-11-16,8.4,4.3,6.4,11.6,0.0,5.0,0.0,5.0,,37
2017-11-17,8.1,3.9,6.0,12.0,0.0,0.6,0.0,0.6,,37
2017-11-18,9.7,6.1,7.9,10.1,0.0,4.0,0.0,4.0,,32
2017-11-19,7.8,5.6,6.7,11.3,0.0,28.0,0.0,28.0,,59
2017-11-20,8.9,3.8,6.4,11.6,0.0,4.4,0.0,4.4,,35
2017-11-21,12.0,3.3,7.7,10.3,0.0,24.2,0.0,24.2,,<31
2017-11-22,16.1,11.3,13.7,4.3,0.0,16.6,0.0,16.6,,46
